County Code,District Code,School Code,Test Year,Subgroup ID,Total CAASPP Enrollment,Total Tested At Entity Level,Total Tested at Subgroup Level,Grade,Test Id,CAASPP Reported Enrollment,Students Tested,Mean Scale Score,Percentage Standard Exceeded,Percentage Standard Met,Percentage Standard Met and Above,Percentage Standard Nearly Met,Percentage Standard Not Met,Students with Scores,AcademicYear,AggregateLevel,CountyName,DistrictName,SchoolName,Ratio,MatchedDistrictName,Current Expense Per ADA
7,10074,114470,2015,31,590,588,511,11,1,83,66,2636.1,36,30,67,30,3,66,2016-17,S,Contra Costa,Contra Costa County Office of Education,Making Waves Academy,0.8781725888324873,Alpine County Unified,32790.092412091304
7,10074,120444,2015,31,114,94,39,11,1,59,18,2429.6,0,0,0,17,83,18,2016-17,S,Contra Costa,Contra Costa County Office of Education,Mt. McKinley,1.0,Alpine County Unified,32790.092412091304
7,10074,730614,2015,31,108,76,33,11,1,31,10,,,,,,,10,2016-17,S,Contra Costa,Contra Costa County Office of Education,Golden Gate Community,0.8506493506493507,Alpine County Unified,32790.092412091304
7,10074,731380,2015,31,1038,1003,198,11,1,482,87,2606.3,21,45,66,21,14,87,2016-17,S,Contra Costa,Contra Costa County Office of Education,Clayton Valley Charter High,0.20518551631649531,Alpine County Unified,32790.092412091304
7,10074,6077168,2015,31,90,77,15,11,1,15,0,,,,,,,0,2016-17,S,Contra Costa,Contra Costa County Office of Education,Floyd I. Marchus,0.4198473282442748,Alpine County Unified,32790.092412091304
7,61630,730283,2015,31,674,603,24,11,1,343,11,2618.4,18,45,64,36,0,11,2016-17,S,Contra Costa,Acalanes Union High,Acalanes High,0.03025936599423631,Acalanes Union High,11672.340458006394
7,61630,731125,2015,31,638,502,14,11,1,308,7,,,,,,,6,2016-17,S,Contra Costa,Acalanes Union High,Campolindo High,0.02110022607385079,Acalanes Union High,11672.340458006394
7,61630,733725,2015,31,761,648,66,11,1,360,27,2591.9,15,44,59,22,19,27,2016-17,S,Contra Costa,Acalanes Union High,Las Lomas High,0.10158730158730159,Acalanes Union High,11672.340458006394
7,61630,734244,2015,31,565,538,8,11,1,268,3,,,,,,,3,2016-17,S,Contra Costa,Acalanes Union High,Miramonte High,0.020123839009287926,Acalanes Union High,11672.340458006394
7,61648,110494,2015,31,132,117,86,11,1,113,69,2487.4,2,6,8,38,54,65,2016-17,S,Contra Costa,Antioch Unified,Bidwell Continuation High,0.693950177935943,Antioch Unified,9670.186550460661
7,61648,117218,2015,31,323,321,179,11,1,146,72,2617.1,25,42,67,22,11,72,2016-17,S,Contra Costa,Antioch Unified,Dozier-Libbey Medical High,0.5523415977961432,Antioch Unified,9670.186550460661
7,61648,730101,2015,31,84,82,66,11,1,83,63,2476.1,0,11,11,33,56,55,2016-17,S,Contra Costa,Antioch Unified,Live Oak High (Continuation),0.7488151658767772,Antioch Unified,9670.186550460661
7,61648,730259,2015,31,313,159,83,11,1,113,33,2543.1,4,26,30,41,30,27,2016-17,S,Contra Costa,Antioch Unified,Prospects High (Alternative),0.5612244897959183,Antioch Unified,9670.186550460661
7,61648,730465,2015,31,1171,1124,619,11,1,608,301,2556.3,8,32,40,39,21,262,2016-17,S,Contra Costa,Antioch Unified,Deer Valley High,0.5635696821515892,Antioch Unified,9670.186550460661
7,61648,730861,2015,31,852,795,545,11,1,374,217,2553.1,11,32,44,26,30,210,2016-17,S,Contra Costa,Antioch Unified,Antioch High,0.7212657049790601,Antioch Unified,9670.186550460661
7,61663,130930,2015,31,341,308,135,11,1,48,29,2508.9,0,25,25,32,43,28,2016-17,S,Contra Costa,Byron Union Elementary,Vista Oaks Charter,0.42534504391468003,Byron Union Elementary,9137.633750411804
7,61697,737023,2015,31,266,261,153,11,1,134,81,2586.7,20,33,53,31,16,80,2016-17,S,Contra Costa,John Swett Unified,John Swett High,0.5885328836424958,John Swett Unified,9448.119049111676
7,61697,737619,2015,31,30,26,15,11,1,16,9,,,,,,,9,2016-17,S,Contra Costa,John Swett Unified,Willow High,0.6973684210526315,John Swett Unified,9448.119049111676
7,61721,107797,2015,31,1244,1191,197,11,1,606,83,2612.7,24,47,71,16,13,79,2016-17,S,Contra Costa,Liberty Union High,Heritage High,0.18802762854950114,Liberty Union High,8406.352390512404
7,61721,730457,2015,31,1239,1208,470,11,1,579,217,2550.7,7,32,39,36,25,217,2016-17,S,Contra Costa,Liberty Union High,Freedom High,0.40848133381660023,Liberty Union High,8406.352390512404
7,61721,730572,2015,31,179,144,41,11,1,127,25,2544.4,8,33,42,21,38,24,2016-17,S,Contra Costa,Liberty Union High,Independence High,0.34459459459459457,Liberty Union High,8406.352390512404
7,61721,733980,2015,31,1230,1190,442,11,1,591,220,2576.0,19,31,50,28,22,216,2016-17,S,Contra Costa,Liberty Union High,Liberty High,0.34613963797561875,Liberty Union High,8406.352390512404
7,61721,733998,2015,31,102,83,52,11,1,66,34,2495.4,3,12,15,38,47,34,2016-17,S,Contra Costa,Liberty Union High,La Paloma High (Continuation),0.6544117647058824,Liberty Union High,8406.352390512404
7,61739,730440,2015,31,67,56,16,11,1,36,8,,,,,,,6,2016-17,S,Contra Costa,Martinez Unified,Vicente Martinez High,0.4260869565217391,Martinez Unified,9337.770490295508
7,61739,730473,2015,31,44,22,6,11,1,26,3,,,,,,,3,2016-17,S,Contra Costa,Martinez Unified,Briones (Alternative),0.36792452830188677,Martinez Unified,9337.770490295508
7,61739,730549,2015,31,548,486,91,11,1,274,32,2592.6,19,41,59,25,16,32,2016-17,S,Contra Costa,Martinez Unified,Alhambra Senior High,0.20308692120227456,Martinez Unified,9337.770490295508
7,61754,730044,2015,31,777,751,66,11,1,393,35,2604.9,21,41,62,26,12,34,2016-17,S,Contra Costa,Mt. Diablo Unified,Northgate High,0.08573216520650813,Mt. Diablo Unified,9118.87810816603
7,61754,730317,2015,31,95,45,11,11,1,41,4,,,,,,,3,2016-17,S,Contra Costa,Mt. Diablo Unified,Horizons School: Independent Study,0.19708029197080293,Mt. Diablo Unified,9118.87810816603
7,61754,730333,2015,31,19,17,16,11,1,17,15,2453.6,0,0,0,36,64,14,2016-17,S,Contra Costa,Mt. Diablo Unified,Gateway High (Continuation),0.7931034482758621,Mt. Diablo Unified,9118.87810816603
7,61754,730358,2015,31,40,36,24,11,1,28,17,2523.1,6,25,31,13,56,16,2016-17,S,Contra Costa,Mt. Diablo Unified,Prospect High (Continuation),0.5116279069767442,Mt. Diablo Unified,9118.87810816603
7,61754,730416,2015,31,29,13,10,11,1,16,4,,,,,,,0,2016-17,S,Contra Costa,Mt. Diablo Unified,Crossroads High (Alternative),0.7818181818181819,Mt. Diablo Unified,9118.87810816603
7,61754,730424,2015,31,42,31,22,11,1,34,20,2440.8,0,5,5,21,74,19,2016-17,S,Contra Costa,Mt. Diablo Unified,Summit High (Continuation),0.49038461538461536,Mt. Diablo Unified,9118.87810816603
7,61754,730655,2015,31,18,11,3,11,1,3,0,,,,,,,0,2016-17,S,Contra Costa,Mt. Diablo Unified,Diablo Community Day,0.8181818181818182,Mt. Diablo Unified,9118.87810816603
7,61754,731646,2015,31,977,939,230,11,1,433,101,2567.7,9,36,45,34,21,98,2016-17,S,Contra Costa,Mt. Diablo Unified,College Park High,0.22583686940122583,Mt. Diablo Unified,9118.87810816603
7,61754,731836,2015,31,679,643,322,11,1,322,150,2547.0,13,27,40,27,33,144,2016-17,S,Contra Costa,Mt. Diablo Unified,Concord High,0.5022364217252396,Mt. Diablo Unified,9118.87810816603
7,61754,734566,2015,31,632,590,469,11,1,293,207,2532.1,3,25,29,39,32,204,2016-17,S,Contra Costa,Mt. Diablo Unified,Mt. Diablo High,0.7578385590393596,Mt. Diablo Unified,9118.87810816603
7,61754,734764,2015,31,204,122,94,11,1,147,70,2419.1,0,2,2,11,87,45,2016-17,S,Contra Costa,Mt. Diablo Unified,Olympic Continuation High,0.7149425287356321,Mt. Diablo Unified,9118.87810816603
7,61754,737809,2015,31,493,467,370,11,1,204,149,2536.6,4,28,32,31,36,148,2016-17,S,Contra Costa,Mt. Diablo Unified,Ygnacio Valley High,0.7597597597597597,Mt. Diablo Unified,9118.87810816603
7,61788,730184,2015,31,172,146,130,11,1,104,81,2435.6,1,1,3,17,81,77,2016-17,S,Contra Costa,Pittsburg Unified,Black Diamond High (Continuation),0.8126801152737753,Pittsburg Unified,9308.876335001814
7,61788,735407,2015,31,1411,1298,990,11,1,645,454,2513.8,6,19,25,33,42,442,2016-17,S,Contra Costa,Pittsburg Unified,Pittsburg Senior High,0.7343706585162545,Pittsburg Unified,9308.876335001814
7,61796,101477,2015,31,244,241,207,11,1,122,106,2596.3,13,43,57,37,7,106,2016-17,S,Contra Costa,West Contra Costa Unified,Leadership Public Schools: Richmond,0.9455535390199638,West Contra Costa Unified,10059.243210464592
7,61796,730291,2015,31,130,129,20,11,1,64,5,,,,,,,5,2016-17,S,Contra Costa,West Contra Costa Unified,Middle College High,0.6385964912280702,West Contra Costa Unified,10059.243210464592
7,61796,730325,2015,31,129,98,71,11,1,62,35,2519.7,9,14,23,46,31,35,2016-17,S,Contra Costa,West Contra Costa Unified,Vista High (Alternative),0.7173252279635258,West Contra Costa Unified,10059.243210464592
7,61796,730598,2015,31,513,497,228,11,1,240,108,2590.5,18,37,55,28,17,107,2016-17,S,Contra Costa,West Contra Costa Unified,Hercules High,0.4447646493756004,West Contra Costa Unified,10059.243210464592
7,61796,732164,2015,31,622,598,447,11,1,306,223,2534.0,6,30,37,26,37,217,2016-17,S,Contra Costa,West Contra Costa Unified,De Anza High,0.7333809864188706,West Contra Costa Unified,10059.243210464592
7,61796,732941,2015,31,711,667,367,11,1,337,169,2555.2,17,28,45,25,30,165,2016-17,S,Contra Costa,West Contra Costa Unified,El Cerrito High,0.5208734746307001,West Contra Costa Unified,10059.243210464592
7,61796,733253,2015,31,124,89,52,11,1,91,40,2414.1,0,0,0,14,86,37,2016-17,S,Contra Costa,West Contra Costa Unified,Greenwood Academy,0.7914529914529914,West Contra Costa Unified,10059.243210464592
7,61796,733659,2015,31,443,405,364,11,1,185,146,2503.0,2,20,23,27,51,142,2016-17,S,Contra Costa,West Contra Costa Unified,John F. Kennedy High,0.9327272727272727,West Contra Costa Unified,10059.243210464592
7,61796,735316,2015,31,583,563,369,11,1,295,183,2551.2,12,27,39,33,29,181,2016-17,S,Contra Costa,West Contra Costa Unified,Pinole Valley High,0.6308671439936356,West Contra Costa Unified,10059.243210464592
7,61796,735902,2015,31,783,654,617,11,1,368,310,2529.4,4,27,31,37,32,299,2016-17,S,Contra Costa,West Contra Costa Unified,Richmond High,0.9467120181405896,West Contra Costa Unified,10059.243210464592
7,61804,113118,2015,31,1243,1215,77,11,1,600,44,2618.4,30,32,61,27,11,44,2016-17,S,Contra Costa,San Ramon Valley Unified,Dougherty Valley High,0.06714706845725515,San Ramon Valley Unified,8548.275058763878
7,61804,730051,2015,31,1295,1265,64,11,1,620,27,2619.6,15,62,77,15,8,26,2016-17,S,Contra Costa,San Ramon Valley Unified,California High,0.06815723043635052,San Ramon Valley Unified,8548.275058763878
7,61804,730218,2015,31,183,148,8,11,1,77,3,,,,,,,3,2016-17,S,Contra Costa,San Ramon Valley Unified,Venture (Alternative),0.08247422680412371,San Ramon Valley Unified,8548.275058763878
7,61804,734368,2015,31,1154,893,17,11,1,583,5,,,,,,,5,2016-17,S,Contra Costa,San Ramon Valley Unified,Monte Vista High,0.0316008316008316,San Ramon Valley Unified,8548.275058763878
7,61804,736504,2015,31,1040,827,24,11,1,509,12,2610.7,33,11,44,44,11,9,2016-17,S,Contra Costa,San Ramon Valley Unified,San Ramon Valley High,0.027220630372492838,San Ramon Valley Unified,8548.275058763878
7,61804,736819,2015,31,35,27,5,11,1,23,3,,,,,,,3,2016-17,S,Contra Costa,San Ramon Valley Unified,Del Amigo High (Continuation),0.17532467532467533,San Ramon Valley Unified,8548.275058763878
8,10082,106625,2015,31,9,6,5,11,1,3,2,,,,,,,2,2016-17,S,Del Norte,Del Norte County Office of Education,Elk Creek,1.0,Alpine County Unified,32790.092412091304
8,10082,106666,2015,31,13,12,4,11,1,8,2,,,,,,,2,2016-17,S,Del Norte,Del Norte County Office of Education,Bar-O,1.0,Alpine County Unified,32790.092412091304
8,10082,830042,2015,31,30,21,16,11,1,8,4,,,,,,,3,2016-17,S,Del Norte,Del Norte County Office of Education,Del Norte Community,0.9722222222222222,Alpine County Unified,32790.092412091304
8,10082,830059,2015,31,250,208,124,11,1,86,48,2528.8,2,25,27,41,32,44,2016-17,S,Del Norte,Del Norte County Office of Education,Castle Rock,0.6254355400696864,Alpine County Unified,32790.092412091304
8,61820,833004,2015,31,383,365,192,11,1,168,89,2580.7,15,38,53,32,15,87,2016-17,S,Del Norte,Del Norte County Unified,Del Norte High,0.5601233299075026,Del Norte County Unified,10753.922375660637
8,61820,836205,2015,31,50,42,17,11,1,29,10,,,,,,,9,2016-17,S,Del Norte,Del Norte County Unified,Sunset High,0.7333333333333333,Del Norte County Unified,10753.922375660637
9,10090,106047,2015,31,8,4,4,11,1,6,4,,,,,,,4,2016-17,S,El Dorado,El Dorado County Office of Education,Blue Ridge,1.0,Alpine County Unified,32790.092412091304
9,10090,930016,2015,31,8,6,6,11,1,4,4,,,,,,,4,2016-17,S,El Dorado,El Dorado County Office of Education,Golden Ridge,1.0,Alpine County Unified,32790.092412091304
9,10090,930123,2015,31,361,335,121,11,1,105,31,2474.3,3,13,16,23,61,31,2016-17,S,El Dorado,El Dorado County Office of Education,Charter Community School Home Study Academy,0.4503937007874016,Alpine County Unified,32790.092412091304
9,10090,930131,2015,31,71,57,56,11,1,30,23,2435.6,0,0,0,20,80,20,2016-17,S,El Dorado,El Dorado County Office of Education,Rite of Passage,1.0,Alpine County Unified,32790.092412091304
9,61853,930081,2015,31,1192,1160,54,11,1,564,22,2650.0,41,32,73,23,5,22,2016-17,S,El Dorado,El Dorado Union High,Oak Ridge High,0.058444175735590485,El Dorado Union High,9779.439230264803
9,61853,930164,2015,31,562,532,169,11,1,285,86,2612.1,22,46,68,21,11,82,2016-17,S,El Dorado,El Dorado Union High,Union Mine High,0.342034203420342,El Dorado Union High,9779.439230264803
9,61853,930214,2015,31,65,62,8,11,1,32,5,,,,,,,5,2016-17,S,El Dorado,El Dorado Union High,EDUHSD Virtual Academy at Shenandoah,0.14545454545454545,El Dorado Union High,9779.439230264803
9,61853,930222,2015,31,24,22,12,11,1,24,12,2534.2,0,8,8,75,17,12,2016-17,S,El Dorado,El Dorado Union High,Vista High,0.6666666666666666,El Dorado Union High,9779.439230264803
9,61853,932756,2015,31,596,571,232,11,1,300,121,2617.0,26,41,67,25,8,119,2016-17,S,El Dorado,El Dorado Union High,El Dorado High,0.37281067556296915,El Dorado Union High,9779.439230264803
9,61853,934554,2015,31,76,73,49,11,1,59,37,2476.9,0,16,16,30,54,37,2016-17,S,El Dorado,El Dorado Union High,Independence Continuation,0.6709677419354839,El Dorado Union High,9779.439230264803
9,61853,936302,2015,31,881,834,125,11,1,428,55,2573.6,23,26,49,21,30,53,2016-17,S,El Dorado,El Dorado Union High,Ponderosa High,0.18786588610963278,El Dorado Union High,9779.439230264803
9,61903,930040,2015,31,52,41,32,11,1,30,15,2493.3,0,10,10,40,50,10,2016-17,S,El Dorado,Lake Tahoe Unified,Mt. Tallac High,0.8513513513513513,Lake Tahoe Unified,10223.958652980373
9,61903,930107,2015,31,12,10,10,11,1,12,10,,,,,,,8,2016-17,S,El Dorado,Lake Tahoe Unified,Transitional Learning Center (Continuation),0.7941176470588235,Lake Tahoe Unified,10223.958652980373
9,61903,937805,2015,31,526,478,265,11,1,232,113,2540.6,11,29,40,23,37,110,2016-17,S,El Dorado,Lake Tahoe Unified,South Tahoe High,0.5698324022346368,Lake Tahoe Unified,10223.958652980373
9,73783,121566,2015,31,125,114,59,11,1,6,2,,,,,,,2,2016-17,S,El Dorado,Black Oak Mine Unified,American River Charter,0.5024154589371981,Black Oak Mine Unified,10156.002893545527
9,73783,930073,2015,31,336,327,159,11,1,87,34,2537.3,9,32,41,21,38,34,2016-17,S,El Dorado,Black Oak Mine Unified,Golden Sierra Junior Senior High,0.4612476370510397,Black Oak Mine Unified,10156.002893545527
9,73783,930099,2015,31,13,11,7,11,1,6,4,,,,,,,4,2016-17,S,El Dorado,Black Oak Mine Unified,Divide High,0.8,Black Oak Mine Unified,10156.002893545527
10,10108,109991,2015,31,288,160,149,11,1,162,92,2497.3,0,16,16,33,51,49,2016-17,S,Fresno,Fresno County Office of Education,Crescent View West Charter,0.9247835497835498,Alpine County Unified,32790.092412091304
10,10108,111682,2015,31,49,43,24,11,1,6,2,,,,,,,2,2016-17,S,Fresno,Fresno County Office of Education,Hume Lake Charter,0.4782608695652174,Alpine County Unified,32790.092412091304
10,10108,119628,2015,31,78,63,45,11,1,24,9,,,,,,,9,2016-17,S,Fresno,Fresno County Office of Education,Big Picture Educational Academy,,Alpine County Unified,32790.092412091304
10,10108,1030337,2015,31,252,206,146,11,1,124,71,2459.2,0,12,12,15,73,67,2016-17,S,Fresno,Fresno County Office of Education,Fresno County Court,1.0,Alpine County Unified,32790.092412091304
10,10108,1030899,2015,31,61,36,29,11,1,32,15,2417.8,0,0,0,18,82,11,2016-17,S,Fresno,Fresno County Office of Education,Violet Heintz Education Academy,0.9967637540453075,Alpine County Unified,32790.092412091304
10,10108,6069488,2015,31,125,109,96,11,1,10,6,,,,,,,3,2016-17,S,Fresno,Fresno County Office of Education,Fresno County Special Education Local Plan,0.7742402315484804,Alpine County Unified,32790.092412091304
10,62117,110270,2015,31,65,47,37,11,1,16,8,,,,,,,4,2016-17,S,Fresno,Clovis Unified,Clovis Community Day Secondary,0.7208333333333333,Clovis Unified,8494.619089666166
10,62117,113555,2015,31,1163,1138,218,11,1,569,111,2603.1,21,36,57,31,13,111,2016-17,S,Fresno,Clovis Unified,Clovis North High,0.19811320754716982,Clovis Unified,8494.619089666166
10,62117,118018,2015,31,286,230,70,11,1,119,26,2557.4,12,20,32,44,24,25,2016-17,S,Fresno,Clovis Unified,Clovis Online Charter,0.3500784929356358,Clovis Unified,8494.619089666166
10,62117,1030196,2015,31,1004,992,384,11,1,483,191,2588.8,15,38,53,35,12,190,2016-17,S,Fresno,Clovis Unified,Clovis West High,0.4281793229643184,Clovis Unified,8494.619089666166
10,62117,1030469,2015,31,146,80,46,11,1,43,11,2543.6,0,40,40,30,30,10,2016-17,S,Fresno,Clovis Unified,Enterprise Alternative,0.4807017543859649,Clovis Unified,8494.619089666166
10,62117,1030501,2015,31,1265,1252,323,11,1,638,153,2619.7,25,44,69,24,7,152,2016-17,S,Fresno,Clovis Unified,Buchanan High,0.2913978494623656,Clovis Unified,8494.619089666166
10,62117,1030683,2015,31,987,968,520,11,1,470,243,2595.2,15,44,60,28,13,242,2016-17,S,Fresno,Clovis Unified,Clovis East High,0.5269828291087489,Clovis Unified,8494.619089666166
10,62117,1031004,2015,31,164,135,107,11,1,96,63,2492.0,3,15,18,22,60,60,2016-17,S,Fresno,Clovis Unified,Gateway High (Continuation),0.6868475991649269,Clovis Unified,8494.619089666166
10,62117,1031053,2015,31,1345,1323,587,11,1,652,290,2610.4,19,47,65,27,8,286,2016-17,S,Fresno,Clovis Unified,Clovis High,0.45490848585690513,Clovis Unified,8494.619089666166
10,62125,1030113,2015,31,35,29,24,11,1,35,23,2462.4,5,0,5,37,58,19,2016-17,S,Fresno,Coalinga-Huron Unified,Cambridge High,0.872093023255814,Coalinga/Huron Joint Unified,10214.092924195362
10,62125,1030477,2015,31,20,15,11,11,1,17,9,,,,,,,9,2016-17,S,Fresno,Coalinga-Huron Unified,Chesnut High (Continuation),0.8709677419354839,Coalinga/Huron Joint Unified,10214.092924195362
10,62125,1030873,2015,31,11,10,9,11,1,1,1,,,,,,,1,2016-17,S,Fresno,Coalinga-Huron Unified,Miles W. Culwell Community Day,0.9565217391304348,Coalinga/Huron Joint Unified,10214.092924195362
10,62125,1031376,2015,31,572,541,400,11,1,243,163,2579.8,11,40,52,32,17,163,2016-17,S,Fresno,Coalinga-Huron Unified,Coalinga High,0.7758346581875993,Coalinga/Huron Joint Unified,10214.092924195362
10,62158,120246,2015,31,7,2,0,11,1,4,0,,,,,,,0,2016-17,S,Fresno,Fowler Unified,Fowler Academy Independent Study,0.0,Fowler Unified,9995.484868418278
10,62158,1031954,2015,31,8,8,7,11,1,8,7,,,,,,,7,2016-17,S,Fresno,Fowler Unified,Fowler Academy Continuation,0.6470588235294118,Fowler Unified,9995.484868418278
10,62158,1032150,2015,31,367,362,273,11,1,176,130,2594.0,20,37,56,28,16,126,2016-17,S,Fresno,Fowler Unified,Fowler High,0.7400497512437811,Fowler Unified,9995.484868418278
10,62166,108555,2015,31,107,106,77,11,1,52,36,2646.4,31,53,83,14,3,36,2016-17,S,Fresno,Fresno Unified,Design Science Middle College High,0.8089430894308943,Fresno Unified,10033.334790860796
10,62166,114355,2015,31,345,311,231,11,1,126,66,2566.8,9,37,46,34,20,65,2016-17,S,Fresno,Fresno Unified,Sierra Charter,0.7894736842105263,Fresno Unified,10033.334790860796
